order_line_id,order_id,product_id,quantity,unit_price,line_amount
19063,1906,1040,1,143.00,143.00
19093,1909,1019,1,131.00,131.00
19103,1910,1032,2,52.00,104.00
19133,1913,1011,2,40.00,80.00
19143,1914,1024,3,81.00,243.00
19173,1917,1003,3,69.00,207.00
19183,1918,1016,1,95.00,95.00
19213,1921,1055,1,83.00,83.00
19223,1922,1008,2,124.00,248.00
19253,1925,1047,2,112.00,224.00
19263,1926,1060,3,153.00,459.00
19293,1929,1039,3,141.00,423.00
19303,1930,1052,1,47.00,47.00
19333,1933,1031,1,35.00,35.00
19343,1934,1044,2,76.00,152.00
19373,1937,1023,2,64.00,128.00
19383,1938,1036,3,105.00,315.00
19413,1941,1015,3,93.00,279.00
19423,1942,1028,1,119.00,119.00
19453,1945,1007,1,107.00,107.00
19463,1946,1020,2,148.00,296.00
19493,1949,1059,2,136.00,272.00
19503,1950,1012,3,57.00,171.00
19533,1953,1051,3,45.00,135.00
19543,1954,1004,1,71.00,71.00
19573,1957,1043,1,59.00,59.00
19583,1958,1056,2,100.00,200.00
19613,1961,1035,2,88.00,176.00
19623,1962,1048,3,129.00,387.00
19653,1965,1027,3,117.00,351.00
19663,1966,1040,1,143.00,143.00
19693,1969,1019,1,131.00,131.00
19703,1970,1032,2,52.00,104.00
19733,1973,1011,2,40.00,80.00
19743,1974,1024,3,81.00,243.00
19773,1977,1003,3,69.00,207.00
19783,1978,1016,1,95.00,95.00
19813,1981,1055,1,83.00,83.00
19823,1982,1008,2,124.00,248.00
19853,1985,1047,2,112.00,224.00
19863,1986,1060,3,153.00,459.00
19893,1989,1039,3,141.00,423.00
19903,1990,1052,1,47.00,47.00
19933,1993,1031,1,35.00,35.00
19943,1994,1044,2,76.00,152.00
19973,1997,1023,2,64.00,128.00
19983,1998,1036,3,105.00,315.00
10014,1001,1042,3,57.00,171.00
10054,1005,1034,1,71.00,71.00
10094,1009,1026,2,100.00,200.00
10134,1013,1018,3,129.00,387.00
10174,1017,1010,1,143.00,143.00
10214,1021,1002,2,52.00,104.00
10254,1025,1054,3,81.00,243.00
10294,1029,1046,1,95.00,95.00
10334,1033,1038,2,124.00,248.00
10374,1037,1030,3,153.00,459.00
10414,1041,1022,1,47.00,47.00
10454,1045,1014,2,76.00,152.00
10494,1049,1006,3,105.00,315.00
10534,1053,1058,1,119.00,119.00
10574,1057,1050,2,148.00,296.00
10614,1061,1042,3,57.00,171.00
10654,1065,1034,1,71.00,71.00
10694,1069,1026,2,100.00,200.00
10734,1073,1018,3,129.00,387.00
10774,1077,1010,1,143.00,143.00
10814,1081,1002,2,52.00,104.00
10854,1085,1054,3,81.00,243.00
10894,1089,1046,1,95.00,95.00
10934,1093,1038,2,124.00,248.00
10974,1097,1030,3,153.00,459.00
11014,1101,1022,1,47.00,47.00
11054,1105,1014,2,76.00,152.00
11094,1109,1006,3,105.00,315.00
11134,1113,1058,1,119.00,119.00
11174,1117,1050,2,148.00,296.00
11214,1121,1042,3,57.00,171.00
11254,1125,1034,1,71.00,71.00
11294,1129,1026,2,100.00,200.00
11334,1133,1018,3,129.00,387.00
11374,1137,1010,1,143.00,143.00
11414,1141,1002,2,52.00,104.00
11454,1145,1054,3,81.00,243.00
11494,1149,1046,1,95.00,95.00
11534,1153,1038,2,124.00,248.00
11574,1157,1030,3,153.00,459.00
11614,1161,1022,1,47.00,47.00
11654,1165,1014,2,76.00,152.00
11694,1169,1006,3,105.00,315.00
11734,1173,1058,1,119.00,119.00
11774,1177,1050,2,148.00,296.00
11814,1181,1042,3,57.00,171.00
11854,1185,1034,1,71.00,71.00
11894,1189,1026,2,100.00,200.00
11934,1193,1018,3,129.00,387.00
11974,1197,1010,1,143.00,143.00
12014,1201,1002,2,52.00,104.00
12054,1205,1054,3,81.00,243.00
12094,1209,1046,1,95.00,95.00
12134,1213,1038,2,124.00,248.00
12174,1217,1030,3,153.00,459.00
12214,1221,1022,1,47.00,47.00
12254,1225,1014,2,76.00,152.00
12294,1229,1006,3,105.00,315.00
12334,1233,1058,1,119.00,119.00
12374,1237,1050,2,148.00,296.00
12414,1241,1042,3,57.00,171.00
12454,1245,1034,1,71.00,71.00
12494,1249,1026,2,100.00,200.00
12534,1253,1018,3,129.00,387.00
12574,1257,1010,1,143.00,143.00
12614,1261,1002,2,52.00,104.00
12654,1265,1054,3,81.00,243.00
12694,1269,1046,1,95.00,95.00
12734,1273,1038,2,124.00,248.00
12774,1277,1030,3,153.00,459.00
12814,1281,1022,1,47.00,47.00
12854,1285,1014,2,76.00,152.00
12894,1289,1006,3,105.00,315.00
12934,1293,1058,1,119.00,119.00
12974,1297,1050,2,148.00,296.00
13014,1301,1042,3,57.00,171.00
13054,1305,1034,1,71.00,71.00
13094,1309,1026,2,100.00,200.00
13134,1313,1018,3,129.00,387.00
13174,1317,1010,1,143.00,143.00
13214,1321,1002,2,52.00,104.00
13254,1325,1054,3,81.00,243.00
13294,1329,1046,1,95.00,95.00
13334,1333,1038,2,124.00,248.00
13374,1337,1030,3,153.00,459.00
13414,1341,1022,1,47.00,47.00
13454,1345,1014,2,76.00,152.00
13494,1349,1006,3,105.00,315.00
13534,1353,1058,1,119.00,119.00
13574,1357,1050,2,148.00,296.00
13614,1361,1042,3,57.00,171.00
13654,1365,1034,1,71.00,71.00
13694,1369,1026,2,100.00,200.00
13734,1373,1018,3,129.00,387.00
13774,1377,1010,1,143.00,143.00
13814,1381,1002,2,52.00,104.00
13854,1385,1054,3,81.00,243.00
13894,1389,1046,1,95.00,95.00
13934,1393,1038,2,124.00,248.00
13974,1397,1030,3,153.00,459.00
14014,1401,1022,1,47.00,47.00
14054,1405,1014,2,76.00,152.00
14094,1409,1006,3,105.00,315.00
14134,1413,1058,1,119.00,119.00
14174,1417,1050,2,148.00,296.00
14214,1421,1042,3,57.00,171.00
14254,1425,1034,1,71.00,71.00
14294,1429,1026,2,100.00,200.00
14334,1433,1018,3,129.00,387.00
14374,1437,1010,1,143.00,143.00
14414,1441,1002,2,52.00,104.00
14454,1445,1054,3,81.00,243.00
14494,1449,1046,1,95.00,95.00
14534,1453,1038,2,124.00,248.00
14574,1457,1030,3,153.00,459.00
14614,1461,1022,1,47.00,47.00
14654,1465,1014,2,76.00,152.00
14694,1469,1006,3,105.00,315.00
14734,1473,1058,1,119.00,119.00
14774,1477,1050,2,148.00,296.00
14814,1481,1042,3,57.00,171.00
14854,1485,1034,1,71.00,71.00
14894,1489,1026,2,100.00,200.00
14934,1493,1018,3,129.00,387.00
14974,1497,1010,1,143.00,143.00
15014,1501,1002,2,52.00,104.00
15054,1505,1054,3,81.00,243.00
15094,1509,1046,1,95.00,95.00
15134,1513,1038,2,124.00,248.00
15174,1517,1030,3,153.00,459.00
15214,1521,1022,1,47.00,47.00
15254,1525,1014,2,76.00,152.00
15294,1529,1006,3,105.00,315.00
15334,1533,1058,1,119.00,119.00
15374,1537,1050,2,148.00,296.00
15414,1541,1042,3,57.00,171.00
15454,1545,1034,1,71.00,71.00
15494,1549,1026,2,100.00,200.00
15534,1553,1018,3,129.00,387.00
15574,1557,1010,1,143.00,143.00
15614,1561,1002,2,52.00,104.00
15654,1565,1054,3,81.00,243.00
15694,1569,1046,1,95.00,95.00
15734,1573,1038,2,124.00,248.00
15774,1577,1030,3,153.00,459.00
15814,1581,1022,1,47.00,47.00
15854,1585,1014,2,76.00,152.00
15894,1589,1006,3,105.00,315.00
15934,1593,1058,1,119.00,119.00
15974,1597,1050,2,148.00,296.00
16014,1601,1042,3,57.00,171.00
16054,1605,1034,1,71.00,71.00
16094,1609,1026,2,100.00,200.00
16134,1613,1018,3,129.00,387.00
16174,1617,1010,1,143.00,143.00
16214,1621,1002,2,52.00,104.00
16254,1625,1054,3,81.00,243.00
16294,1629,1046,1,95.00,95.00
16334,1633,1038,2,124.00,248.00
16374,1637,1030,3,153.00,459.00
16414,1641,1022,1,47.00,47.00
16454,1645,1014,2,76.00,152.00
16494,1649,1006,3,105.00,315.00
16534,1653,1058,1,119.00,119.00
16574,1657,1050,2,148.00,296.00
16614,1661,1042,3,57.00,171.00
16654,1665,1034,1,71.00,71.00
16694,1669,1026,2,100.00,200.00
16734,1673,1018,3,129.00,387.00
16774,1677,1010,1,143.00,143.00
16814,1681,1002,2,52.00,104.00
16854,1685,1054,3,81.00,243.00
16894,1689,1046,1,95.00,95.00
16934,1693,1038,2,124.00,248.00
16974,1697,1030,3,153.00,459.00
17014,1701,1022,1,47.00,47.00
17054,1705,1014,2,76.00,152.00
17094,1709,1006,3,105.00,315.00
17134,1713,1058,1,119.00,119.00
17174,1717,1050,2,148.00,296.00
17214,1721,1042,3,57.00,171.00
17254,1725,1034,1,71.00,71.00
17294,1729,1026,2,100.00,200.00
17334,1733,1018,3,129.00,387.00
17374,1737,1010,1,143.00,143.00
17414,1741,1002,2,52.00,104.00
17454,1745,1054,3,81.00,243.00
17494,1749,1046,1,95.00,95.00
17534,1753,1038,2,124.00,248.00
17574,1757,1030,3,153.00,459.00
17614,1761,1022,1,47.00,47.00
17654,1765,1014,2,76.00,152.00
17694,1769,1006,3,105.00,315.00
17734,1773,1058,1,119.00,119.00
17774,1777,1050,2,148.00,296.00
17814,1781,1042,3,57.00,171.00
17854,1785,1034,1,71.00,71.00
17894,1789,1026,2,100.00,200.00
17934,1793,1018,3,129.00,387.00
17974,1797,1010,1,143.00,143.00
18014,1801,1002,2,52.00,104.00
18054,1805,1054,3,81.00,243.00
18094,1809,1046,1,95.00,95.00
18134,1813,1038,2,124.00,248.00
18174,1817,1030,3,153.00,459.00
18214,1821,1022,1,47.00,47.00
18254,1825,1014,2,76.00,152.00
18294,1829,1006,3,105.00,315.00
18334,1833,1058,1,119.00,119.00
18374,1837,1050,2,148.00,296.00
18414,1841,1042,3,57.00,171.00
18454,1845,1034,1,71.00,71.00
18494,1849,1026,2,100.00,200.00
18534,1853,1018,3,129.00,387.00
18574,1857,1010,1,143.00,143.00
18614,1861,1002,2,52.00,104.00
18654,1865,1054,3,81.00,243.00
18694,1869,1046,1,95.00,95.00
18734,1873,1038,2,124.00,248.00
18774,1877,1030,3,153.00,459.00
18814,1881,1022,1,47.00,47.00
18854,1885,1014,2,76.00,152.00
18894,1889,1006,3,105.00,315.00
18934,1893,1058,1,119.00,119.00
18974,1897,1050,2,148.00,296.00
19014,1901,1042,3,57.00,171.00
19054,1905,1034,1,71.00,71.00
19094,1909,1026,2,100.00,200.00
19134,1913,1018,3,129.00,387.00
19174,1917,1010,1,143.00,143.00
19214,1921,1002,2,52.00,104.00
19254,1925,1054,3,81.00,243.00
19294,1929,1046,1,95.00,95.00
19334,1933,1038,2,124.00,248.00
19374,1937,1030,3,153.00,459.00
19414,1941,1022,1,47.00,47.00
19454,1945,1014,2,76.00,152.00
19494,1949,1006,3,105.00,315.00
19534,1953,1058,1,119.00,119.00
19574,1957,1050,2,148.00,296.00
19614,1961,1042,3,57.00,171.00
19654,1965,1034,1,71.00,71.00
19694,1969,1026,2,100.00,200.00
19734,1973,1018,3,129.00,387.00
19774,1977,1010,1,143.00,143.00
19814,1981,1002,2,52.00,104.00
19854,1985,1054,3,81.00,243.00
19894,1989,1046,1,95.00,95.00
19934,1993,1038,2,124.00,248.00
19974,1997,1030,3,153.00,459.00
